Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,DiscountUnitPrice,Sales,Quantity,Discount,Profit,ProductCost,TotalCost,DiscountValue,OriginalSaleValue
94,CA-2015-149587,1/31/2015,02-05-15,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",17.78,53.34,3,0,16.5354,12.2682,36.8046,0,53.34
95,CA-2015-149587,1/31/2015,02-05-15,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,16.48,32.96,2,0,16.1504,8.4048,16.8096,0,32.96
96,US-2017-109484,11-06-17,11-12-17,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,5.682,1,0.7,-3.788,9.47,9.47,3.9774,9.6594
97,CA-2017-161018,11-09-17,11-11-17,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,13.79,96.53,7,0,40.5426,7.9982,55.9874,0,96.53
98,CA-2017-157833,6/17/2017,6/20/2017,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,17.104,51.312,3,0.2,17.9592,11.1176,33.3528,10.2624,61.5744
99,CA-2016-149223,09-06-16,09-11-16,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,77.88,6,0,22.5852,9.2158,55.2948,0,77.88
100,CA-2016-158568,8/29/2016,09-02-16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,9.232,64.624,7,0.2,22.6184,6.0008,42.0056,12.9248,77.5488
101,CA-2016-158568,8/29/2016,09-02-16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,31.992,95.976,3,0.2,-10.7973,35.5911,106.7733,19.1952,115.1712
102,CA-2016-158568,8/29/2016,09-02-16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,0.596,1.788,3,0.8,-3.0396,1.6092,4.8276,1.4304,3.2184
103,CA-2016-129903,12-01-16,12-04-16,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),5.98,23.92,4,0,11.7208,3.0498,12.1992,0,23.92
104,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,39.816,238.896,6,0.2,-26.8758,44.2953,265.7718,47.7792,286.6752
105,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",34.12,102.36,3,0.2,-3.8385,35.3995,106.1985,20.472,122.832
106,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,36.882,3,0.7,-25.8174,20.8998,62.6994,25.8174,62.6994
107,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,9.264,74.112,8,0.2,17.6016,7.0638,56.5104,14.8224,88.9344
108,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,27.992,1,0.2,2.0994,25.8926,25.8926,5.5984,33.5904
109,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,3.304,1,0.2,1.0738,2.2302,2.2302,0.6608,3.9648
110,CA-2015-129476,10/15/2015,10/20/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,67.992,339.96,5,0.2,67.992,54.3936,271.968,67.992,407.952
111,CA-2017-146780,12/25/2017,12/30/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,20.98,41.96,2,0,10.9096,15.5252,31.0504,0,41.96
112,CA-2016-128867,11-03-16,11-10-16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",37.98,75.96,2,0,22.788,26.586,53.172,0,75.96
113,CA-2016-128867,11-03-16,11-10-16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",4.54,27.24,6,0,13.3476,2.3154,13.8924,0,27.24
114,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",2.864,40.096,14,0.2,14.5348,1.8258,25.5612,8.0192,48.1152
115,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2.36,4.72,2,0.2,1.652,1.534,3.068,0.944,5.664
116,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,7.992,23.976,3,0.2,7.4925,5.4945,16.4835,4.7952,28.7712
117,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.744,130.464,6,0.2,44.0316,14.4054,86.4324,26.0928,156.5568
118,CA-2015-110457,03-02-15,03-06-15,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,262.51,787.53,3,0,165.3813,207.3829,622.1487,0,787.53
119,US-2015-136476,04-05-15,04-10-15,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,157.794,1,0.7,-115.7156,273.5096,273.5096,110.4558,268.2498
120,CA-2016-103730,06-12-16,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,15.68,47.04,3,0,18.3456,9.5648,28.6944,0,47.04
121,CA-2016-103730,06-12-16,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,30.84,4,0,13.878,4.2405,16.962,0,30.84
122,CA-2016-103730,06-12-16,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,226.56,6,0,63.4368,27.1872,163.1232,0,226.56
123,CA-2016-103730,06-12-16,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,115.02,9,0,51.759,7.029,63.261,0,115.02
124,CA-2016-103730,06-12-16,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,9.72,68.04,7,0,19.7316,6.9012,48.3084,0,68.04
125,US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,200.186,600.558,3,0.3,-8.5794,203.0458,609.1374,180.1674,780.7254
126,US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,102.95,617.7,6,0.5,-407.682,170.897,1025.382,308.85,926.55
127,US-2017-107272,11-05-17,11-12-17,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.194,2.388,2,0.7,-1.8308,2.1094,4.2188,1.6716,4.0596
128,US-2017-107272,11-05-17,11-12-17,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",34.856,243.992,7,0.2,30.499,30.499,213.493,48.7984,292.7904
129,US-2016-125969,11-06-16,11-10-16,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",40.712,81.424,2,0.2,-9.1602,45.2921,90.5842,16.2848,97.7088
130,US-2016-125969,11-06-16,11-10-16,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,79.52,238.56,3,0,26.2416,70.7728,212.3184,0,238.56
131,US-2017-164147,02-02-17,02-05-17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,11.994,59.97,5,0.4,-11.994,14.3928,71.964,23.988,83.958
132,US-2017-164147,02-02-17,02-05-17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39.152,78.304,2,0.2,29.364,24.47,48.94,15.6608,93.9648
133,US-2017-164147,02-02-17,02-05-17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,2.384,21.456,9,0.2,6.9732,1.6092,14.4828,4.2912,25.7472
134,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,6.68,20.04,3,0,9.6192,3.4736,10.4208,0,20.04
135,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,35.44,1,0,16.6568,18.7832,18.7832,0,35.44
136,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",2.88,11.52,4,0,3.456,2.016,8.064,0,11.52
137,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,2.01,4.02,2,0,1.9698,1.0251,2.0502,0,4.02
138,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,25.392,76.176,3,0.2,26.6616,16.5048,49.5144,15.2352,91.4112
139,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,10.98,65.88,6,0,18.4464,7.9056,47.4336,0,65.88
140,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,3.08,43.12,14,0,20.6976,1.6016,22.4224,0,43.12
141,CA-2016-110366,09-05-16,09-07-16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",41.4,82.8,2,0.2,10.35,36.225,72.45,16.56,99.36
142,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,8.82,3,0,2.3814,2.1462,6.4386,0,8.82
143,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,3.62,10.86,3,0,5.1042,1.9186,5.7558,0,10.86
144,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,47.9,143.7,3,0,68.976,24.908,74.724,0,143.7
145,CA-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,279.81,839.43,3,0,218.2518,207.0594,621.1782,0,839.43
146,CA-2015-110744,09-07-15,09-12-15,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,95.99,671.93,7,0,20.1579,93.1103,651.7721,0,671.93
147,CA-2014-110072,10/22/2014,10/28/2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",23.472,93.888,4,0.2,12.9096,20.2446,80.9784,18.7776,112.6656
148,CA-2016-114489,12-05-16,12-09-16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,34.95,384.45,11,0,103.8015,25.5135,280.6485,0,384.45
149,CA-2016-114489,12-05-16,12-09-16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,49.99,149.97,3,0,5.9988,47.9904,143.9712,0,149.97
150,CA-2016-114489,12-05-16,12-09-16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",243.98,1951.84,8,0,585.552,170.786,1366.288,0,1951.84
151,CA-2016-114489,12-05-16,12-09-16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,34.31,171.55,5,0,80.6285,18.1843,90.9215,0,171.55
152,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,31.584,157.92,5,0.2,17.766,28.0308,140.154,31.584,189.504
153,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,101.592,203.184,2,0.2,15.2388,93.9726,187.9452,40.6368,243.8208
154,CA-2015-124919,5/31/2015,06-02-15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,8.34,58.38,7,0,26.271,4.587,32.109,0,58.38
155,CA-2015-124919,5/31/2015,06-02-15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,26.38,105.52,4,0,48.5392,14.2452,56.9808,0,105.52
156,CA-2015-124919,5/31/2015,06-02-15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",13.48,80.88,6,0,21.0288,9.9752,59.8512,0,80.88
157,CA-2015-118948,5/28/2015,06-03-15,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,2.21,6.63,3,0,1.7901,1.6133,4.8399,0,6.63
158,CA-2014-104269,03-01-14,03-06-14,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,228.784,457.568,2,0.2,51.4764,203.0458,406.0916,91.5136,549.0816
159,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,7.31,14.62,2,0,6.8714,3.8743,7.7486,0,14.62
160,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,134.99,944.93,7,0,236.2325,101.2425,708.6975,0,944.93
161,CA-2016-162733,05-11-16,05-12-16,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,5.98,1,0,2.691,3.289,3.289,0,5.98
162,CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,27.192,54.384,2,0.2,1.3596,26.5122,53.0244,10.8768,65.2608
163,CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,5.68,28.4,5,0,13.348,3.0104,15.052,0,28.4
164,CA-2016-113817,11-07-16,11-11-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,13.84,27.68,2,0.2,9.688,8.996,17.992,5.536,33.216
165,CA-2014-139892,09-08-14,09-12-14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,3.312,9.936,3,0.2,2.7324,2.4012,7.2036,1.9872,11.9232
166,CA-2014-139892,09-08-14,09-12-14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,1019.994,8159.952,8,0.4,-1359.992,1189.993,9519.944,3263.9808,11423.9328
167,CA-2014-139892,09-08-14,09-12-14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,91.976,275.928,3,0.2,-58.6347,111.5209,334.5627,55.1856,331.1136
168,CA-2014-139892,09-08-14,09-12-14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,193.34,1740.06,9,0.3,-24.858,196.102,1764.918,522.018,2262.078
169,CA-2014-139892,09-08-14,09-12-14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,5.344,32.064,6,0.2,6.8136,4.2084,25.2504,6.4128,38.4768
170,CA-2014-139892,09-08-14,09-12-14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,35.596,177.98,5,0.8,-453.849,126.3658,631.829,142.384,320.364
171,CA-2014-139892,09-08-14,09-12-14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,47.992,143.976,3,0.2,8.9985,44.9925,134.9775,28.7952,172.7712
